#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2016-03-12-19-00-04
ts	uid	id_orig_h	id_orig_p	id_resp_h	id_resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
1457829194.095129	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	796	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15535520000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	454875	200	OK	-	-	-	(empty)	-	-	-	-	-	FPKpDr2vNq7JTUX41j	-
1457829195.054134	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	797	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15541333333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829195.271038	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	798	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15541333333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16608	200	OK	-	-	-	(empty)	-	-	-	-	-	FPdsOU3nGDo4xT7Iu9	-
1457829195.506187	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	799	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15555540000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829196.131761	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	800	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15555540000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	716782	200	OK	-	-	-	(empty)	-	-	-	-	-	FG4s5h1OYVahrHfKz3	-
1457829197.714076	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	801	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15561386666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829197.930740	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	802	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15561386666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16629	200	OK	-	-	-	(empty)	-	-	-	-	-	F36gRY3IKjZZCEQygh	-
1457829198.139344	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	803	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15575560000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829198.251141	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	804	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15575560000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	535969	200	OK	-	-	-	(empty)	-	-	-	-	-	FUbw6M3Er8pPV1Abhk	-
1457829199.292976	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	805	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15581440000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829199.524177	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	806	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15581440000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16659	200	OK	-	-	-	(empty)	-	-	-	-	-	FYEGwj1W1xvtHimRyg	-
1457829199.743354	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	807	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15595580000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829200.042541	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	808	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15595580000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	432822	200	OK	-	-	-	(empty)	-	-	-	-	-	F1PSze4DJ0N6XXZHm3	-
1457829200.908135	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	809	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15601493333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829201.115906	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	810	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15601493333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16619	200	OK	-	-	-	(empty)	-	-	-	-	-	F0DEzz4WWrpxlp72Tb	-
1457829201.328976	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	811	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15615600000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829201.934939	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	812	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15615600000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	453713	200	OK	-	-	-	(empty)	-	-	-	-	-	FdqqDJ1o8kLfFoPhT2	-
1457829202.789203	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	813	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15621546666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829202.985860	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	814	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15621546666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16593	200	OK	-	-	-	(empty)	-	-	-	-	-	FH4mJC4Uxn7sLRvcmg	-
1457829203.196504	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	815	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15635620000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829204.015038	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	816	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15635620000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	705699	200	OK	-	-	-	(empty)	-	-	-	-	-	F9oKbE2ctCCADLoZm7	-
1457829205.286061	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	817	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15641600000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829205.476633	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	818	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15641600000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16652	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk3WAOEJuUxVZdTBi	-
1457829205.678564	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	819	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15655640000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829206.529174	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	820	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15655640000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	800150	200	OK	-	-	-	(empty)	-	-	-	-	-	FII1kM2viXhFkiwbul	-
1457829208.209182	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	821	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15661653333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829208.416409	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	822	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15661653333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16622	200	OK	-	-	-	(empty)	-	-	-	-	-	FP0uRq1AOQ1MocLBue	-
1457829208.624667	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	823	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15675660000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829208.721028	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	824	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15675660000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	504599	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr9sBz1h5TsLLusYwb	-
1457829209.658322	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	825	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15681706666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829210.054482	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	826	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15681706666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16627	200	OK	-	-	-	(empty)	-	-	-	-	-	FTicGJ32LIav5iuJjf	-
1457829210.285443	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	827	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15695680000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829212.028634	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	828	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15695680000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	429342	200	OK	-	-	-	(empty)	-	-	-	-	-	FbGcpx4wUPipwyxLyl	-
1457829212.867181	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	829	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15701760000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829213.057553	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	830	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15701760000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16612	200	OK	-	-	-	(empty)	-	-	-	-	-	FKJZia4j6wofxeUlyg	-
1457829213.259419	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	831	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15715700000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829213.971727	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	832	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15715700000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	611718	200	OK	-	-	-	(empty)	-	-	-	-	-	FUVXstbYONWEzBCRf	-
1457829215.176221	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	833	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15721813333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829215.385167	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	834	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15721813333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16612	200	OK	-	-	-	(empty)	-	-	-	-	-	FCPV5t3UvFWtIKuWu8	-
1457829215.618934	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	835	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15735720000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829216.027987	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	836	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15735720000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	606915	200	OK	-	-	-	(empty)	-	-	-	-	-	FCCvVs2ZfiKH6gGsOc	-
1457829217.170476	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	837	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15741866666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829217.380811	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	838	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15741866666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16631	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv1enp2oyadqvuzyT5	-
1457829217.598599	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	839	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15755740000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829218.014986	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	840	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15755740000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	257670	200	OK	-	-	-	(empty)	-	-	-	-	-	FRvH5c4a0VGbpa89Rg	-
1457829218.583988	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	841	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15761920000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829218.784939	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	842	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15761920000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16627	200	OK	-	-	-	(empty)	-	-	-	-	-	FdRci62IZWzN7stvGc	-
1457829219.013292	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	843	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15775760000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829219.120561	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	844	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15775760000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	242083	200	OK	-	-	-	(empty)	-	-	-	-	-	FrQrF24CAyE7MzJru2	-
1457829219.632164	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	845	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15781973333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829219.832445	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	846	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15781973333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16601	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk2elw2midYJalhKRj	-
1457829220.048323	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	847	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15795780000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457829220.149003	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	848	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=15795780000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	260899	200	OK	-	-	-	(empty)	-	-	-	-	-	FvMsD53IVYsjk9mVo7	-
1457829220.707593	C0eTaF0idVuBjl2ub	10.180.226.118	47171	23.62.236.112	80	849	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=15802026666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
